Income,Expenses,Age,RiskTolerance,SIP,FD,Stocks
337952,216864,61,4,42380.799999999996,31482.88,47224.32000000001
356564,71896,27,3,85400.40000000001,91093.76,108173.83999999998
67020,13730,37,3,15987.000000000002,17052.8,20250.2
154997,13463,21,5,56613.600000000006,28306.800000000003,56613.59999999999
81009,27402,46,1,10721.400000000001,23587.08,19298.519999999997
338415,76942,69,1,52294.600000000006,115048.12,94130.28
187466,113378,48,1,14817.6,32598.72,26671.68
181508,91916,48,4,31357.199999999997,23293.920000000002,34940.880000000005
285332,96205,21,3,56738.100000000006,60520.64,71868.26
239779,146879,48,3,27870.000000000004,29728.0,35302.0
209016,47120,22,2,40474.0,61520.48,59901.52
276687,39986,46,4,82845.34999999999,61542.26,92313.39000000001
412159,55304,35,3,107056.50000000001,114193.6,135604.9
356239,96594,45,1,51929.0,114243.8,93472.2
320889,245795,28,4,26282.899999999998,19524.440000000002,29286.660000000003
372954,239347,41,2,33401.75,50770.66,49434.59
20944,14114,58,3,2049.0000000000005,2185.6,2595.4
228920,37596,43,4,66963.4,49744.240000000005,74616.36
275035,164186,69,2,27712.25,42122.62,41014.13
186797,23996,51,2,40700.25,61864.38,60236.37
310911,21347,67,2,72391.0,110034.32,107138.68
87438,35823,32,4,18065.25,13419.9,20129.85
488942,176915,62,3,93608.10000000002,99848.64,118570.25999999997
123533,72546,37,5,20394.800000000003,10197.400000000001,20394.799999999996
46467,22214,68,3,7275.9000000000015,7760.96,9216.14
329750,217646,20,2,28026.0,42599.520000000004,41478.479999999996
200294,53115,26,3,44153.700000000004,47097.28,55928.01999999999
41996,27153,69,5,5937.200000000001,2968.6000000000004,5937.199999999999
87764,31365,56,1,11279.800000000001,24815.56,20303.639999999996
239738,175231,41,1,12901.400000000001,28383.08,23222.519999999997
381085,284477,68,4,33812.799999999996,25118.08,37677.12
250487,134686,67,3,34740.3,37056.32,44004.38
182217,108170,47,1,14809.400000000001,32580.68,26656.92
106153,40285,49,1,13173.6,28981.920000000002,23712.48
66996,51947,42,4,5267.15,3912.7400000000002,5869.110000000001
148344,103613,39,1,8946.2,19681.64,16103.160000000003
470096,188273,26,5,112729.20000000001,56364.600000000006,112729.19999999998
394319,309604,32,3,25414.500000000004,27108.8,32191.7
20015,5605,57,5,5764.0,2882.0,5764.0
404838,167948,26,2,59222.5,90018.2,87649.3
29759,20664,32,1,1819.0,4001.8,3274.2
390644,275651,40,4,40247.549999999996,29898.18,44847.27000000001
120153,18587,53,5,40626.4,20313.2,40626.399999999994
71921,50499,58,3,6426.600000000001,6855.04,8140.359999999998
412248,142912,30,1,53867.200000000004,118507.84,96960.95999999999
55183,35636,41,5,7818.8,3909.4,7818.800000000001
134515,71299,67,2,15804.0,24022.08,23389.92
467166,223031,42,4,85447.25,63475.1,95212.65
81742,63923,60,2,4454.75,6771.22,6593.03
330001,60476,33,4,94333.75,70076.5,105114.75
341912,246443,27,3,28640.700000000004,30550.08,36278.21999999999
82583,64323,29,1,3652.0,8034.4,6573.6
260660,42594,36,1,43613.200000000004,95949.04,78503.76
179262,133404,55,1,9171.6,20177.52,16508.88
315043,75979,45,4,83672.4,62156.64,93234.96
83472,13712,49,3,20928.000000000004,22323.2,26508.8
101196,47220,42,5,21590.4,10795.2,21590.399999999998
349287,125623,52,4,78282.4,58152.64,87228.96
459525,12274,35,5,178900.40000000002,89450.20000000001,178900.39999999997
433391,16826,20,1,83313.0,183288.6,149963.4
447345,206081,66,3,72379.20000000001,77204.48,91680.31999999999
387767,177507,29,1,42052.0,92514.4,75693.6
243023,88106,42,1,30983.4,68163.48,55770.12000000001
87309,34894,35,5,20966.0,10483.0,20966.0
205639,132843,39,5,29118.4,14559.2,29118.399999999998
107340,52109,47,3,16569.300000000003,17673.920000000002,20987.779999999995
324893,172364,68,2,38132.25,57961.020000000004,56435.729999999996
71818,51374,40,5,8177.6,4088.8,8177.599999999999
345370,243161,67,4,35773.149999999994,26574.34,39861.51000000001
219888,171052,65,2,12209.0,18557.68,18069.32
461920,21997,22,5,175969.2,87984.6,175969.19999999998
439614,217650,32,2,55491.0,84346.32,82126.68
429470,39512,36,5,155983.2,77991.6,155983.19999999998
245226,62865,48,2,45590.25,69297.18000000001,67473.56999999999
92144,47485,61,5,17863.600000000002,8931.800000000001,17863.6
201675,157110,58,3,13369.500000000002,14260.800000000001,16934.699999999997
296469,171964,45,4,43576.75,32371.300000000003,48556.95
169068,73811,63,4,33339.95,24766.82,37150.23
136737,67820,53,2,17229.25,26188.46,25499.29
293661,157755,64,5,54362.4,27181.2,54362.40000000001
469570,212791,52,3,77033.70000000001,82169.28,97576.01999999999
499818,382160,33,1,23531.600000000002,51769.52,42356.88
439814,150711,22,5,115641.20000000001,57820.600000000006,115641.19999999998
395762,260139,51,4,47468.049999999996,35261.98,52892.97000000001
304331,123013,37,4,63461.299999999996,47142.68,70714.02000000002
283358,28940,42,2,63604.5,96678.84,94134.66
167049,132819,59,3,10269.000000000002,10953.6,13007.4
340558,240994,37,2,24891.0,37834.32,36838.68
224573,65481,24,5,63636.8,31818.4,63636.799999999996
345472,168249,40,2,44305.75,67344.74,65572.51
86126,61531,27,1,4919.0,10821.8,8854.2
136894,32915,40,3,31193.700000000004,33273.28,39512.01999999999
299275,51553,52,2,61930.5,94134.36,91657.14
37881,6379,59,1,6300.400000000001,13860.88,11340.72
89306,24726,69,1,12916.0,28415.2,23248.8
447530,109512,50,4,118306.29999999999,87884.68000000001,131827.02000000002
119599,86397,41,2,8300.5,12616.76,12284.74
198321,106584,49,2,22934.25,34860.06,33942.69
153858,105537,40,3,14496.300000000003,15462.720000000001,18361.979999999996
475464,185394,40,5,116028.0,58014.0,116028.0
291889,20861,43,3,81308.40000000001,86728.96,102990.63999999997
336405,260043,41,5,30544.800000000003,15272.400000000001,30544.799999999996
368233,110025,59,2,64552.0,98119.04000000001,95536.95999999999
180592,49397,49,2,32798.75,49854.1,48542.15
338100,163795,28,4,61006.74999999999,45319.3,67978.95
178502,92329,58,5,34469.200000000004,17234.600000000002,34469.2
76232,49420,34,2,6703.0,10188.56,9920.44
112035,45498,58,2,16634.25,25284.06,24618.69
269863,30968,64,5,95558.0,47779.0,95558.0
395579,90366,62,3,91563.90000000001,97668.16,115980.93999999997
115424,78633,36,5,14716.400000000001,7358.200000000001,14716.399999999998
159325,59333,57,2,24998.0,37996.96,36997.04
110744,75423,58,4,12362.349999999999,9183.460000000001,13775.19
95028,40421,66,3,16382.100000000002,17474.24,20750.659999999993
58575,8192,32,5,20153.2,10076.6,20153.199999999997
410018,86311,54,3,97112.10000000002,103586.24,123008.65999999996
100781,41527,41,1,11850.800000000001,26071.76,21331.44
440218,86219,64,3,106199.70000000001,113279.68000000001,134519.62
429663,184300,21,2,61340.75,93237.94,90784.31
75114,33204,42,2,10477.5,15925.800000000001,15506.699999999999
296034,126284,22,5,67900.0,33950.0,67900.0
443337,147290,59,2,74011.75,112497.86,109537.39
316866,54431,43,1,52487.0,115471.4,94476.6
354119,35921,21,4,111369.29999999999,82731.48,124097.22000000002
181686,22601,40,3,47725.50000000001,50907.200000000004,60452.299999999996
496528,386148,56,1,22076.0,48567.2,39736.8
150439,113619,65,2,9205.0,13991.6,13623.4
60910,44028,43,2,4220.5,6415.16,6246.34
395982,9841,58,2,96535.25,146733.58,142872.17
279589,116688,29,4,57015.35,42354.26,63531.38999999999
445466,137994,60,1,61494.4,135287.68,110689.92000000001
435949,7473,64,4,149966.59999999998,111403.76000000001,167105.64
264826,168282,38,5,38617.6,19308.8,38617.600000000006
184434,59604,45,5,49932.0,24966.0,49932.0
314115,55551,21,4,90497.4,67226.64,100839.96
128957,94882,26,4,11926.25,8859.5,13289.25
287825,106982,42,5,72337.2,36168.6,72337.20000000001
233328,72203,33,4,56393.75,41892.5,62838.75
78235,13204,22,2,16257.75,24711.78,24061.47
343545,16217,51,3,98198.40000000001,104744.96,124384.63999999997
283552,47903,68,3,70694.70000000001,75407.68000000001,89546.61999999998
263725,137290,32,2,31608.75,48045.3,46780.95
404333,114268,45,3,87019.50000000001,92820.8,110224.7
399570,143691,55,3,76763.70000000001,81881.28,97234.01999999999
45322,24200,59,1,4224.400000000001,9293.68,7603.919999999998
451494,172284,30,3,83763.00000000001,89347.2,106099.8
182812,115733,41,4,23477.649999999998,17440.54,26160.810000000005
440848,315509,29,5,50135.600000000006,25067.800000000003,50135.59999999999
169485,100761,41,1,13744.800000000001,30238.56,24740.639999999996
393648,283245,59,2,27600.75,41953.14,40849.11
25004,11321,56,5,5473.200000000001,2736.6000000000004,5473.199999999999
57170,19662,55,1,7501.6,16503.52,13502.880000000001
348074,183475,33,5,65839.6,32919.8,65839.59999999999
227132,103633,69,5,49399.600000000006,24699.800000000003,49399.59999999999
77287,6645,24,2,17660.5,26843.96,26137.54
136475,80351,59,1,11224.800000000001,24694.56,20204.639999999996
382009,38541,35,4,120213.79999999999,89301.68000000001,133952.52000000002
231811,55955,30,3,52756.80000000001,56273.92,66825.27999999998
472158,218739,56,3,76025.70000000001,81094.08,96299.21999999999
119919,90674,56,1,5849.0,12867.8,10528.2
63262,10506,27,4,18464.6,13716.560000000001,20574.84
295659,92211,50,1,40689.600000000006,89517.12,73241.28
178964,74310,61,5,41861.600000000006,20930.800000000003,41861.59999999999
497032,176206,31,5,128330.40000000001,64165.200000000004,128330.39999999997
484113,161547,21,3,96769.80000000002,103221.12,122575.07999999999
172185,60746,23,4,39003.649999999994,28974.14,43461.21000000001
318962,173393,20,1,29113.800000000003,64050.36,52404.84
88879,14416,28,4,26062.05,19360.38,29040.569999999996
375446,23830,21,3,105484.80000000002,112517.12,133614.08
359210,270735,51,5,35390.0,17695.0,35390.0
303539,190254,54,2,28321.25,43048.3,41915.45
39056,16370,53,1,4537.2,9981.84,8166.959999999999
135316,94082,38,2,10308.5,15668.92,15256.58
224071,130563,55,1,18701.600000000002,41143.52,33662.88
472516,372019,28,2,25124.25,38188.86,37183.89
63923,28660,47,2,8815.75,13399.94,13047.31
403891,233456,55,5,68174.0,34087.0,68174.0
442938,247463,20,1,39095.0,86009.0,70371.0
375320,208400,39,5,66768.0,33384.0,66768.0
465919,299721,51,5,66479.2,33239.6,66479.20000000001
277288,130093,20,4,51518.25,38270.700000000004,57406.049999999996
371992,211084,54,4,56317.799999999996,41836.08,62754.12000000001
490336,213072,49,4,97042.4,72088.64,108132.96
385169,135509,44,4,87381.0,64911.600000000006,97367.4
23273,10110,26,2,3290.75,5001.9400000000005,4870.3099999999995
23212,7755,69,3,4637.1,4946.24,5873.66
152152,37675,33,2,28619.25,43501.26,42356.49
115815,51815,46,2,16000.0,24320.0,23680.0
98038,8736,22,2,22325.5,33934.76,33041.74
148771,39019,34,5,43900.8,21950.4,43900.799999999996
245097,41820,35,3,60983.100000000006,65048.64,77245.26
44220,32763,37,2,2864.25,4353.66,4239.09
29387,21376,35,1,1602.2,3524.84,2883.96
64783,44809,34,4,6990.9,5193.24,7789.860000000001
412896,146929,41,5,106386.8,53193.4,106386.80000000002
430211,251509,32,1,35740.4,78628.88,64332.72
274351,88446,60,3,55771.50000000001,59489.6,70643.9
100974,78401,65,4,7900.549999999999,5868.9800000000005,8803.470000000001
472201,169340,31,4,106001.34999999999,78743.86,118115.79000000002
324960,94460,36,1,46100.0,101420.0,82980.0
468127,211518,69,4,89813.15,66718.34,100077.51000000001
352870,216912,41,2,33989.5,51664.04,50304.46
326932,9747,26,5,126874.0,63437.0,126874.0
174509,61950,25,5,45023.600000000006,22511.800000000003,45023.59999999999
172420,24455,60,4,51787.75,38470.9,57706.35
251897,175365,58,1,15306.400000000001,33674.08,27551.519999999997
328260,125461,56,5,81119.6,40559.8,81119.59999999999
188332,105647,62,4,28939.749999999996,21498.100000000002,32247.149999999998
328153,228761,38,2,24848.0,37768.96,36775.04
140827,10580,42,1,26049.4,57308.68,46888.920000000006
190715,101032,43,2,22420.75,34079.54,33182.71
499389,111960,59,2,96857.25,147223.02,143348.73
223877,151046,41,5,29132.4,14566.2,29132.399999999998
282063,152239,35,5,51929.600000000006,25964.800000000003,51929.59999999999
223225,157606,58,5,26247.600000000002,13123.800000000001,26247.59999999999
163755,54485,37,3,32781.00000000001,34966.4,41522.6
169787,75097,35,4,33141.5,24619.4,36929.1
112943,80705,48,1,6447.6,14184.72,11605.680000000002
144697,92579,60,5,20847.2,10423.6,20847.199999999997
256028,174123,28,3,24571.500000000004,26209.600000000002,31123.899999999998
169748,50177,51,3,35871.3,38262.72,45436.979999999996
456985,125179,35,4,116132.09999999999,86269.56,129404.34000000003
424447,100287,42,1,64832.0,142630.4,116697.6
276463,126509,27,3,44986.200000000004,47985.28,56982.51999999999
469181,348288,53,4,42312.549999999996,31432.18,47148.27000000001
309531,9090,34,2,75110.25,114167.58,111163.17
322383,8743,32,5,125456.0,62728.0,125456.0
412304,110312,46,3,90597.60000000002,96637.44,114756.95999999996
362543,108976,67,4,88748.45,65927.42,98891.12999999999
476299,124968,52,2,87832.75,133505.78,129992.47
320182,128323,42,2,47964.75,72906.42,70987.83
84541,46432,64,5,15243.6,7621.8,15243.600000000002
446573,283411,48,4,57106.7,42422.12,63633.18
210732,99542,23,2,27797.5,42252.2,41140.3
380219,301753,21,1,15693.2,34525.04,28247.760000000002
447118,28645,45,3,125541.90000000002,133911.36000000002,159019.73999999996
215630,67233,39,2,37099.25,56390.86,54906.89
289915,177407,39,3,33752.4,36002.56,42753.04000000001
480665,369745,42,5,44368.0,22184.0,44368.0
407368,88251,38,5,127646.8,63823.4,127646.80000000002
216945,52024,46,2,41230.25,62669.98,61020.77
244321,13983,57,4,80618.29999999999,59887.880000000005,89831.82
134587,107004,64,2,6895.75,10481.54,10205.71
58886,28489,65,5,12158.800000000001,6079.400000000001,12158.799999999996
22673,7122,29,3,4665.300000000001,4976.32,5909.379999999999
257626,97545,34,1,32016.2,70435.64,57629.16
89284,18665,54,2,17654.75,26835.22,26129.03
445716,40797,50,3,121475.70000000001,129574.08,153869.21999999997
122339,14638,47,1,21540.2,47388.44,38772.36
188082,23095,54,1,32997.4,72594.28,59395.32000000001
284610,181169,66,5,41376.4,20688.2,41376.399999999994
463333,274072,36,1,37852.200000000004,83274.84,68133.95999999999
246097,179904,56,5,26477.2,13238.6,26477.200000000004
446855,214190,51,4,81432.75,60492.9,90739.35
392593,32684,67,3,107972.70000000001,115170.88,136765.41999999998
284826,116186,50,1,33728.0,74201.6,60710.399999999994
36997,6872,38,4,10543.75,7832.5,11748.75
83043,51639,30,4,10991.4,8165.04,12247.559999999998
65520,49333,53,3,4856.1,5179.84,6151.0599999999995
387390,183570,57,5,81528.0,40764.0,81528.0
446004,346597,29,2,24851.75,37774.66,36780.59
410106,295534,27,4,40100.2,29788.72,44683.08
210791,34583,60,5,70483.2,35241.6,70483.20000000001
431222,151123,46,1,56019.8,123243.56,100835.64000000001
30236,7800,46,2,5609.0,8525.68,8301.32
392332,283496,45,4,38092.6,28297.36,42446.03999999999
458866,161228,52,4,104173.29999999999,77385.88,116078.82
404285,283252,27,5,48413.200000000004,24206.600000000002,48413.19999999998
286320,105459,20,3,54258.30000000001,57875.520000000004,68727.17999999998
157901,105190,27,3,15813.300000000003,16867.52,20030.179999999997
400602,115893,27,5,113883.6,56941.8,113883.59999999999
400322,247726,47,3,45778.80000000001,48830.72,57986.47999999998
449059,186880,35,5,104871.6,52435.8,104871.59999999999
26611,11322,24,5,6115.6,3057.8,6115.599999999999
315187,141343,55,2,43461.0,66060.72,64322.28
340889,195191,53,3,43709.40000000001,46623.36,55365.23999999999
306608,178912,37,4,44693.6,33200.96,49801.439999999995
40662,23228,69,3,5230.200000000001,5578.88,6624.919999999999
289006,45108,32,4,85364.29999999999,63413.48,95120.22
362284,163273,54,3,59703.30000000001,63683.520000000004,75624.17999999998
97228,20225,25,4,26951.05,20020.780000000002,30031.169999999995
169333,32378,58,4,47934.25,35608.3,53412.45
425153,71330,26,3,106146.90000000001,113223.36,134452.74
384462,50313,61,1,66829.8,147025.56,120293.64000000001
168430,128927,34,1,7900.6,17381.32,14221.080000000002
24369,13050,36,4,3961.6499999999996,2942.94,4414.41
53055,8195,63,1,8972.0,19738.4,16149.599999999999
289594,138997,52,2,37649.25,57226.86,55720.89
457744,220888,37,4,82899.59999999999,61582.560000000005,92373.84000000003
227382,20457,27,5,82770.0,41385.0,82770.0
171958,128573,39,4,15184.749999999998,11280.1,16920.15
413238,268272,54,3,43489.8,46389.12,55087.079999999994
68929,21160,65,1,9553.800000000001,21018.36,17196.839999999997
115148,57882,49,3,17179.800000000003,18325.12,21761.079999999998
103576,25557,21,1,15603.800000000001,34328.36,28086.839999999997
278815,193869,51,5,33978.4,16989.2,33978.399999999994
62407,18338,21,1,8813.800000000001,19390.36,15864.839999999997
169967,52910,41,3,35117.100000000006,37458.24,44481.659999999996
416670,122486,32,2,73546.0,111789.92,108848.08
463853,261055,57,1,40559.600000000006,89231.12,73007.28
322107,211655,26,2,27613.0,41971.76,40867.24
173535,79935,60,4,32759.999999999996,24336.0,36504.0
83528,39275,63,4,15488.55,11505.78,17258.67
427992,193499,65,2,58623.25,89107.34,86762.41
83308,20797,27,5,25004.4,12502.2,25004.399999999998
58059,5908,48,4,18252.85,13559.26,20338.89
163949,19239,69,3,43413.00000000001,46307.200000000004,54989.799999999996
62103,22715,23,5,15755.2,7877.6,15755.199999999999
111665,15534,34,5,38452.4,19226.2,38452.399999999994
299333,133431,43,4,58065.7,43134.520000000004,64701.78
290804,123671,35,3,50139.90000000001,53482.56,63510.53999999999
160688,80976,54,4,27899.199999999997,20725.12,31087.680000000004
212476,99182,37,4,39652.899999999994,29456.440000000002,44184.66
298098,21943,41,3,82846.50000000001,88369.6,104938.9
367895,15110,68,4,123474.74999999999,91724.1,137586.15
298606,84232,21,1,42874.8,94324.56,77174.64000000001
409569,323207,28,1,17272.4,37999.28,31090.320000000007
168940,80973,49,3,26390.100000000002,28149.440000000002,33427.45999999999
83924,39318,69,2,11151.5,16950.28,16504.22
385130,248815,57,2,34078.75,51799.7,50436.55
161295,53166,29,4,37845.149999999994,28113.54,42170.310000000005
351536,279805,59,4,25105.85,18650.06,27975.09
290114,52922,66,4,83017.2,61669.920000000006,92504.87999999998
140926,24416,60,5,46604.0,23302.0,46604.0
148145,51996,67,1,19229.8,42305.56,34613.64
88835,10639,67,5,31278.4,15639.2,31278.399999999998
